date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2022-01-01,1011469,RW26,22.0,11.5909,28.6712,99.0,95.1879,329.8636,329.8303,49.2733,103.6241,100.0098,final
2022-01-11,1011469,RW26,22.0,61.9091,27.0136,126.2273,93.4879,338.8636,319.3924,209.0018,131.636,105.9113,final
2022-01-21,1011469,RW26,22.0,30.9091,31.7485,104.4091,87.4333,321.7727,312.0348,97.7158,117.4229,103.0239,final
2022-02-01,1011469,RW26,22.0,47.7727,29.5818,140.5909,88.3439,331.5,296.3833,152.6025,153.1268,111.4617,final
2022-02-11,1011469,RW26,22.0,66.3636,34.9424,145.0455,96.2727,363.7273,294.1758,178.6663,145.8939,122.8656,final
2022-02-21,1011469,RW26,22.0,32.8182,25.05,146.9545,89.5742,357.8636,276.8515,125.8509,157.6256,128.2418,final
2022-03-01,1011469,RW26,22.0,34.0,46.7364,133.1818,106.7288,372.7727,290.2606,75.3822,122.662,127.4802,final
2022-03-11,1011469,RW26,22.0,59.0455,38.7636,125.8636,110.55,397.1364,300.3106,146.344,112.7031,131.2029,final
2022-03-21,1011469,RW26,22.0,30.5455,56.8136,123.5909,142.3136,374.9545,319.3212,57.5042,87.7078,116.8933,final
2022-04-01,1011469,RW26,22.0,24.1818,55.8864,113.7727,151.4636,387.5455,346.5364,47.9283,76.6567,111.5021,final
2022-04-11,1011469,RW26,22.0,59.0455,50.1091,113.7727,162.8091,384.6818,369.6318,116.2158,71.624,103.9644,final
2022-04-21,1011469,RW26,22.0,75.9091,47.3152,159.1364,153.3106,429.6818,385.1985,154.6571,103.5673,111.2559,final
2022-05-01,1011469,RW26,22.0,18.3636,39.2212,153.3182,136.6455,400.2727,394.8379,52.8336,111.3694,101.3425,final
2022-05-11,1011469,RW26,22.0,13.2727,35.6061,107.5455,122.1424,347.1818,395.5015,45.0,88.9536,88.084,final
2022-05-21,1011469,RW26,22.0,87.3182,28.0167,118.9545,102.8439,401.6818,398.4682,279.6108,114.2769,100.7868,final
2022-06-01,1011469,RW26,22.0,5.2273,10.0621,105.8182,73.6848,372.9091,361.7939,67.9006,138.398,102.9896,final
2022-06-11,1011469,RW26,22.0,3.1364,5.1091,95.6818,43.1879,317.0,328.1394,80.4856,198.6953,96.7057,final
2022-06-21,1011469,RW26,22.0,4.0909,3.4621,12.4545,18.6333,290.5455,274.7879,107.4306,78.421,105.5331,final
2022-07-01,1011469,RW26,22.0,1.0909,2.3515,8.3182,10.9227,267.4545,221.253,82.8524,87.5516,119.9788,final
2022-07-11,1011469,RW26,22.0,1.6818,1.5379,6.8636,7.3515,210.0909,172.6818,102.2016,97.1883,120.4777,final
2022-07-21,1011469,RW26,22.0,6.1818,2.8894,8.9545,6.7788,140.3636,128.2561,141.7323,112.9673,108.7574,final
2022-08-01,1011469,RW26,22.0,6.2727,7.3258,14.1364,11.753,128.2727,96.3606,91.4567,110.9563,130.0037,final
2022-08-11,1011469,RW26,22.0,10.6818,8.7727,23.1364,18.9879,125.6818,69.5273,113.8614,114.3111,170.6104,final
2022-08-21,1011469,RW26,22.0,33.5,13.6515,50.4545,29.75,71.8636,55.1621,206.4175,152.0869,125.6307,final
2022-09-01,1011469,RW26,22.0,11.7727,23.3667,55.9545,45.7909,78.4091,68.4667,59.1283,118.2174,112.6709,final
2022-09-11,1011469,RW26,22.0,19.8636,25.1591,65.1364,62.1773,95.1364,88.5167,82.4416,104.0998,106.7194,final
2022-09-21,1011469,RW26,22.0,25.2727,26.0788,56.9091,74.6045,116.3182,111.1333,97.4064,79.0845,104.2803,final
2022-10-01,1011469,RW26,22.0,24.7273,32.6455,69.8636,83.8833,139.9545,141.4273,78.9664,85.0669,99.0274,final
2022-10-11,1011469,RW26,22.0,19.4091,37.4515,69.4091,96.1758,157.6818,177.3409,57.4988,74.7902,89.5062,final
2022-10-21,1011469,RW26,22.0,39.0909,39.1061,83.2273,109.203,190.5909,213.5576,99.9656,78.2088,89.7267,final
2022-11-01,1011469,RW26,22.0,27.3182,45.2333,85.8182,121.7909,211.6364,251.4652,64.3361,72.7047,84.7671,final
2022-11-11,1011469,RW26,22.0,61.0455,37.15,127.4545,121.4894,262.0,279.8424,156.6915,104.5366,93.8441,final
2022-11-21,1011469,RW26,22.0,54.4545,42.3742,142.8182,124.7576,282.9545,308.5652,125.4997,113.4023,91.9606,final
2022-12-01,1011469,RW26,22.0,42.8636,33.3273,158.3636,112.8515,314.0455,318.5258,124.8814,137.0464,98.6362,final
2022-12-11,1011469,RW26,22.0,34.9545,28.7136,132.2727,104.4152,329.1364,322.0803,118.5115,124.3478,102.1248,final
2022-12-21,1011469,RW26,22.0,38.1818,37.803,116.0,99.8439,342.0455,333.8045,100.885,114.7082,102.397,final
2023-01-01,1011469,RW26,22.0,24.6818,28.6712,97.8182,95.1879,342.0,329.8303,88.1519,102.5006,103.5811,final
2023-01-11,1011469,RW26,22.0,65.4545,27.0136,128.3182,93.4879,388.0455,319.3924,220.0767,133.6564,120.8423,final
2023-01-21,1011469,RW26,22.0,47.0,31.7485,137.1364,87.4333,395.9545,312.0348,141.5024,151.0123,126.0592,final
2023-02-01,1011469,RW26,22.0,7.7273,29.5818,120.1818,88.3439,376.3636,296.3833,36.8034,132.374,126.1047,final
2023-02-11,1011469,RW26,22.0,6.6818,34.9424,61.4091,96.2727,322.0,294.1758,29.2466,67.1942,109.1474,final
2023-02-21,1011469,RW26,22.0,22.7727,25.05,37.1818,89.5742,290.3182,276.8515,92.4217,47.3836,104.6946,final
2023-03-01,1011469,RW26,22.0,22.5455,46.7364,52.0,106.7288,270.0,290.2606,53.242,53.1146,93.2523,final
2023-03-11,1011469,RW26,22.0,77.8182,38.7636,123.1364,110.55,312.8636,300.3106,189.2397,110.4408,104.0453,final
2023-03-21,1011469,RW26,22.0,58.7727,56.8136,159.1364,142.3136,333.4545,319.3212,103.1694,111.0448,104.2917,final
2023-04-01,1011469,RW26,22.0,71.1364,55.8864,207.7273,151.4636,379.9091,346.5364,125.0467,134.846,109.3603,final
2023-04-11,1011469,RW26,22.0,57.0909,50.1091,187.0,162.8091,371.5455,369.6318,112.6691,113.9986,100.5041,final
2023-04-21,1011469,RW26,22.0,93.0909,47.3152,221.3182,153.3106,417.6364,385.1985,187.5,141.6431,108.208,final
2023-05-01,1011469,RW26,22.0,96.4091,39.2212,246.5909,136.6455,506.3182,394.8379,229.3223,174.9737,127.537,final
2023-05-11,1011469,RW26,22.0,12.7273,35.6061,202.2273,122.1424,512.3636,395.5015,43.6567,160.6049,128.8192,final
2023-05-21,1011469,RW26,22.0,15.3636,28.0167,124.5,102.8439,504.9545,398.4682,61.6768,119.1912,126.0697,final
2023-06-01,1011469,RW26,22.0,2.0455,10.0621,30.1364,73.6848,484.4545,361.7939,46.776,47.9613,132.9916,final
2023-06-11,1011469,RW26,22.0,1.4091,5.1091,18.8182,43.1879,408.0455,328.1394,63.3993,54.1819,123.6311,final
2023-06-21,1011469,RW26,22.0,1.5,3.4621,4.9545,18.6333,350.7727,274.7879,76.8129,52.2277,126.6812,final
2023-07-01,1011469,RW26,22.0,1.0455,2.3515,3.9545,10.9227,280.6818,221.253,82.2341,66.6956,125.6986,final
2023-07-11,1011469,RW26,22.0,0.8182,1.5379,3.3636,7.3515,224.4091,172.6818,88.9919,77.0171,128.3155,final
2023-07-21,1011469,RW26,22.0,1.0,2.8894,2.8636,6.7788,132.3182,128.2561,76.0515,76.6661,102.9381,final
2023-08-01,1011469,RW26,22.0,2.0,7.3258,3.8182,11.753,37.9091,96.3606,56.7916,63.523,45.044,final
2023-08-11,1011469,RW26,22.0,2.0,8.7727,5.0,18.9879,27.1818,69.5273,50.8251,51.7458,46.7535,final
2023-08-21,1011469,RW26,22.0,3.2273,13.6515,7.2273,29.75,15.0455,55.1621,44.1105,43.3391,38.4356,final
2023-09-01,1011469,RW26,22.0,18.6818,23.3667,23.9091,45.7909,31.6818,68.4667,83.4847,60.7789,53.1204,final
2023-09-11,1011469,RW26,22.0,39.8182,25.1591,61.7273,62.1773,70.0909,88.5167,148.6059,99.3765,81.2968,final
2023-09-21,1011469,RW26,22.0,19.4091,26.0788,77.9091,74.6045,88.0,111.1333,78.5394,103.9059,80.9026,final
2023-10-01,1011469,RW26,22.0,11.9545,32.6455,71.1818,83.8833,98.9091,141.4273,45.0374,86.471,71.9217,final
2023-10-11,1011469,RW26,22.0,47.2273,37.4515,78.5909,96.1758,145.3182,177.3409,123.0281,83.438,82.9067,final
2023-10-21,1011469,RW26,22.0,23.9091,39.1061,83.0909,109.203,168.2273,213.5576,65.5445,78.0944,79.7232,final
2023-11-01,1011469,RW26,22.0,32.0909,45.2333,103.2273,121.7909,198.3182,251.4652,73.8372,85.9143,79.6734,prelim
2023-11-11,1011469,RW26,22.0,42.4091,37.15,98.4091,121.4894,238.7273,279.8424,112.4771,82.447,85.8147,prelim
2023-11-21,1011469,RW26,22.0,42.8636,42.3742,117.3636,124.7576,278.3636,308.5652,101.033,94.5132,90.5195,prelim
2023-12-01,1011469,RW26,22.0,27.0909,33.3273,112.3636,112.8515,286.7727,318.5258,83.7287,99.6029,90.3347,prelim
2019-01-01,1011465,RW21,22.0,27.6818,31.2879,102.6364,102.7364,421.7727,350.6212,90.0626,99.9113,119.7303,final
2019-01-11,1011465,RW21,22.0,61.7727,29.9818,113.8182,102.3803,461.6818,341.0288,190.8784,110.1778,134.3713,final
2019-01-21,1011465,RW21,22.0,47.7273,34.0591,137.1818,95.3288,460.6364,334.1242,134.9936,139.7356,136.7635,final
2019-02-01,1011465,RW21,22.0,44.7727,30.7515,154.2727,94.7924,446.0455,317.3273,139.2185,156.7601,139.324,final
2019-02-11,1011465,RW21,22.0,10.9545,36.6848,103.4545,101.4955,430.1364,314.7136,38.2742,101.7571,135.546,final
2019-02-21,1011465,RW21,22.0,16.0,26.2258,71.7273,93.6621,404.5455,296.2121,67.2522,78.8401,135.3785,final
2019-03-01,1011465,RW21,22.0,22.9545,46.8348,49.9091,109.7455,306.8182,307.2742,53.93,50.0304,99.8563,final
2019-03-11,1011465,RW21,22.0,26.3182,38.4197,65.2727,111.4803,282.5455,315.3561,72.129,61.9629,89.9155,final
2019-03-21,1011465,RW21,22.0,46.3636,56.8667,95.6364,142.1212,304.5455,331.1121,83.0231,69.4422,92.2117,final
2019-04-01,1011465,RW21,22.0,40.2273,57.5773,112.9091,152.8636,317.0909,357.4015,72.2743,75.4675,89.0282,final
2019-04-11,1011465,RW21,22.0,58.9091,51.7091,145.5,166.153,314.2273,379.1288,112.6964,88.2755,83.3213,final
2019-04-21,1011465,RW21,22.0,73.3182,48.1803,172.4545,157.4667,339.8182,393.25,147.2692,108.9498,86.7497,final
2019-05-01,1011465,RW21,22.0,28.3636,43.2848,160.5909,143.1742,323.4091,405.7833,69.0975,111.3705,80.1882,final
2019-05-11,1011465,RW21,22.0,74.3636,38.3697,176.0455,129.8348,386.8182,407.4682,182.9933,133.0466,95.0535,final
2019-05-21,1011465,RW21,22.0,77.9091,32.2742,180.6364,113.9288,448.7273,413.5167,222.43,153.8273,108.3139,final
2019-06-01,1011465,RW21,22.0,9.5455,9.303,161.8182,79.947,435.3182,375.9848,101.6949,191.0216,115.3719,final
2019-06-11,1011465,RW21,22.0,1.0909,3.8455,88.5455,45.4227,410.0909,341.4106,68.8592,177.8069,119.5442,final
2019-06-21,1011465,RW21,22.0,3.3182,2.4045,13.9545,15.553,367.0455,286.9485,112.3389,93.7444,126.9734,final
2019-07-01,1011465,RW21,22.0,2.8182,1.9364,7.2273,8.1864,329.6364,231.3076,112.713,94.7263,140.7483,final
2019-07-11,1011465,RW21,22.0,1.6364,0.9727,7.7727,5.3136,272.3636,180.5712,111.1111,116.0582,148.167,final
2019-07-21,1011465,RW21,22.0,1.0909,2.4197,5.5455,5.3288,200.1364,134.8106,82.0911,101.4135,145.1112,final
2019-08-01,1011465,RW21,22.0,12.5,6.6667,15.2273,10.0591,184.2727,98.1924,150.0,125.7648,179.5622,final
2019-08-11,1011465,RW21,22.0,3.9091,8.1455,17.5,17.2318,113.8182,67.9682,67.7732,100.9848,158.806,final
2019-08-21,1011465,RW21,22.0,13.0,12.4652,29.4091,27.2773,48.9091,48.1591,103.0624,105.7188,101.2896,final
2019-09-01,1011465,RW21,22.0,39.5,22.0136,56.4091,42.6242,78.8636,60.8697,164.7316,126.1949,125.3902,final
2019-09-11,1011465,RW21,22.0,10.9091,22.7621,63.4091,57.2409,88.6818,79.7864,57.305,109.1733,109.9074,final
2019-09-21,1011465,RW21,22.0,30.2273,25.2121,80.6364,69.9879,115.5909,102.5939,116.5998,113.3126,111.5432,final
2019-10-01,1011465,RW21,22.0,27.3636,34.4091,68.5,82.3833,140.1364,135.0667,82.1223,84.972,103.4947,final
2019-10-11,1011465,RW21,22.0,60.5909,39.5742,118.1818,99.1955,199.0909,173.6682,147.1498,117.3875,113.8417,final
2019-10-21,1011465,RW21,22.0,38.8636,40.9636,126.8182,114.947,236.8636,212.2121,95.4312,109.501,111.0937,final
2019-11-01,1011465,RW21,22.0,24.4545,47.5485,123.9091,128.0864,248.8182,253.0939,56.0521,96.9749,98.3748,final
2019-11-11,1011465,RW21,22.0,84.3182,39.2985,147.6364,127.8106,329.2273,284.247,201.6281,114.3862,115.2866,final
2019-11-21,1011465,RW21,22.0,40.3636,44.7273,149.1364,131.5742,356.5909,316.5091,91.2249,112.4049,112.2759,final
2019-12-01,1011465,RW21,22.0,66.7727,35.7727,191.4545,119.7985,383.8636,330.2682,176.0312,155.2056,115.7509,final
2019-12-11,1011465,RW21,22.0,21.4545,30.3379,128.5909,110.8379,394.4091,337.8439,74.8617,114.6916,116.2616,final
2019-12-21,1011465,RW21,22.0,43.1364,41.1106,131.3636,107.2212,407.3182,353.7424,104.3933,120.5956,114.729,final
2020-01-01,1011465,RW21,22.0,28.5,31.2879,93.0909,102.7364,408.4545,350.6212,92.3173,91.4442,116.0371,final
2020-01-11,1011465,RW21,22.0,26.3182,29.9818,97.9545,102.3803,374.1818,341.0288,89.527,96.0618,109.4445,final
2020-01-21,1011465,RW21,22.0,82.0455,34.0591,136.8636,95.3288,417.3636,334.1242,222.8558,139.4335,124.1888,final
2020-02-01,1011465,RW21,22.0,46.0455,30.7515,154.4091,94.7924,438.9545,317.3273,142.7784,156.8902,137.1577,final
2020-02-11,1011465,RW21,22.0,36.1364,36.6848,164.2273,101.4955,390.7727,314.7136,98.6842,156.264,123.4234,final
2020-02-21,1011465,RW21,22.0,57.2273,26.2258,139.4091,93.6621,407.6364,296.2121,199.2819,144.1308,136.3879,final
2020-03-01,1011465,RW21,22.0,26.7273,46.8348,120.0909,109.7455,367.5909,307.2742,61.2084,108.6395,119.0109,final
2020-03-11,1011465,RW21,22.0,71.1818,38.4197,155.1364,111.4803,417.3182,315.3561,175.4545,135.9367,131.3386,final
2020-03-21,1011465,RW21,22.0,44.4545,56.8667,142.3636,142.1212,418.6364,331.1121,79.9373,100.1594,125.6585,final
2020-04-01,1011465,RW21,22.0,39.3636,57.5773,155.0,152.8636,429.5,357.4015,70.8942,101.3117,119.6239,final
2020-04-11,1011465,RW21,22.0,61.2273,51.7091,145.0455,166.153,464.4091,379.1288,116.7842,88.0175,121.9157,final
2020-04-21,1011465,RW21,22.0,105.7727,48.1803,206.3636,157.4667,488.1364,393.25,208.2965,129.198,123.5304,final
2020-05-01,1011465,RW21,22.0,32.3636,43.2848,199.3636,143.1742,474.4545,405.7833,77.3817,136.6833,116.5161,final
2020-05-11,1011465,RW21,22.0,28.2273,38.3697,166.3636,129.8348,466.5455,407.4682,76.614,126.1228,114.1513,final
2020-05-21,1011465,RW21,22.0,11.3636,32.2742,71.9545,113.9288,420.6818,413.5167,43.9007,66.1304,101.6918,final
2020-06-01,1011465,RW21,22.0,3.5,9.303,43.0909,79.947,397.4545,375.9848,59.428,59.0247,105.5623,final
2020-06-11,1011465,RW21,22.0,2.9091,3.8455,17.7727,45.4227,329.1818,341.4106,89.4142,50.1107,96.5201,final
2020-06-21,1011465,RW21,22.0,1.8182,2.4045,8.2273,15.553,286.5455,286.9485,92.081,71.3312,99.8643,final
2020-07-01,1011465,RW21,22.0,1.5455,1.9364,6.2727,8.1864,248.7273,231.3076,94.3644,89.4776,107.2189,final
2020-07-11,1011465,RW21,22.0,2.1818,0.9727,5.5455,5.3136,189.6818,180.5712,120.2435,101.5138,104.7807,final
2020-07-21,1011465,RW21,22.0,1.0,2.4197,4.7273,5.3288,84.9091,134.8106,80.8658,96.0759,65.5402,final
2020-08-01,1011465,RW21,22.0,2.0909,6.6667,5.2727,10.0591,54.6364,98.1924,60.7792,76.1387,59.742,final
2020-08-11,1011465,RW21,22.0,2.2273,8.1455,5.3182,17.2318,28.6364,67.9682,54.9793,56.251,49.554,final
2020-08-21,1011465,RW21,22.0,5.1818,12.4652,9.5,27.2773,22.4545,48.1591,58.2979,52.3107,55.803,final
2020-09-01,1011465,RW21,22.0,22.0,22.0136,29.4091,42.6242,40.9545,60.8697,99.9495,74.8877,71.8989,final
2020-09-11,1011465,RW21,22.0,12.2273,22.7621,39.4091,57.2409,50.2727,79.7864,62.0532,73.4807,67.129,final
2020-09-21,1011465,RW21,22.0,42.9091,25.2121,77.1364,69.9879,91.3636,102.5939,158.5757,108.937,90.0258,final
2020-10-01,1011465,RW21,22.0,33.1818,34.4091,88.3182,82.3833,123.0,135.0667,96.8858,106.4242,91.682,final
2020-10-11,1011465,RW21,22.0,40.9545,39.5742,117.0455,99.1955,161.7727,173.6682,103.0966,116.3468,93.5234,final
2020-10-21,1011465,RW21,22.0,112.6818,40.9636,186.8182,114.947,273.4545,212.2121,256.0324,157.5214,127.5603,final
2020-11-01,1011465,RW21,22.0,50.3636,47.5485,204.0,128.0864,321.7273,253.0939,105.3572,154.9755,126.087,final
2020-11-11,1011465,RW21,22.0,34.4091,39.2985,197.4545,127.8106,353.9091,284.247,88.9626,150.536,123.6747,final
2020-11-21,1011465,RW21,22.0,58.5909,44.7273,143.3636,131.5742,407.3182,316.5091,127.8793,108.3274,127.8121,final
2020-12-01,1011465,RW21,22.0,82.5909,35.7727,175.5909,119.7985,467.9091,330.2682,214.8272,142.9839,140.4507,final
2020-12-11,1011465,RW21,22.0,48.9091,30.3379,190.0909,110.8379,504.5909,337.8439,152.5533,165.5862,147.9373,final
2020-12-21,1011465,RW21,22.0,34.1364,41.1106,165.6364,107.2212,495.8182,353.7424,84.875,149.8333,139.0594,final
2021-01-01,1011465,RW21,22.0,31.7727,31.2879,114.8182,102.7364,494.4091,350.6212,101.3361,110.7169,139.8723,final
2021-01-11,1011465,RW21,22.0,21.7273,29.9818,87.6364,102.3803,475.1818,341.0288,76.4033,86.8803,138.2171,final
2021-01-21,1011465,RW21,22.0,36.3636,34.0591,89.8636,95.3288,398.8636,334.1242,105.9002,94.8113,118.8128,final
2021-02-01,1011465,RW21,22.0,44.5455,30.7515,102.6364,94.7924,393.0455,317.3273,138.5828,107.4852,123.1323,final
2021-02-11,1011465,RW21,22.0,38.7273,36.6848,119.6364,101.4955,397.3636,314.7136,104.8997,116.2705,125.4532,final
2021-02-21,1011465,RW21,22.0,27.9545,26.2258,111.2273,93.6621,366.7273,296.2121,105.5364,116.9446,123.0282,final
2021-03-01,1011465,RW21,22.0,59.9091,46.8348,126.5909,109.7455,344.0455,307.2742,125.2229,114.0677,111.5897,final
2021-03-11,1011465,RW21,22.0,37.0,38.4197,124.8636,111.4803,332.1364,315.3561,96.7303,111.0169,105.1575,final
2021-03-21,1011465,RW21,22.0,28.2727,56.8667,125.1818,142.1212,326.2727,331.1121,53.7813,88.8645,98.5813,final
2021-04-01,1011465,RW21,22.0,32.6364,57.5773,97.9091,152.8636,327.1364,357.4015,60.1438,66.2573,91.7624,final
2021-04-11,1011465,RW21,22.0,59.9091,51.7091,120.8182,166.153,365.3182,379.1288,114.4598,74.2639,96.4509,final
2021-04-21,1011465,RW21,22.0,33.9091,48.1803,126.4545,157.4667,362.8636,393.25,73.1645,81.4816,92.4646,final
2021-05-01,1011465,RW21,22.0,107.6364,43.2848,201.4545,143.1742,425.9545,405.7833,233.2748,138.0484,104.8514,final
2021-05-11,1011465,RW21,22.0,116.0455,38.3697,257.5909,129.8348,503.2727,407.4682,279.1015,191.3621,122.9489,final
2021-05-21,1011465,RW21,22.0,13.0909,32.2742,236.7727,113.9288,488.4091,413.5167,48.5346,199.1246,117.6835,final
2021-06-01,1011465,RW21,22.0,2.7727,9.303,131.9091,79.947,431.2727,375.9848,54.3432,157.7697,114.3238,final
2021-06-11,1011465,RW21,22.0,2.0909,3.8455,17.9545,45.4227,396.3636,341.4106,80.1644,50.4388,115.6378,final
2021-06-21,1011465,RW21,22.0,1.1364,2.4045,6.0,15.553,369.2273,286.9485,82.8729,62.6149,127.7081,final
2021-07-01,1011465,RW21,22.0,1.9091,1.9364,5.1364,8.1864,338.5,231.3076,99.6068,83.2292,144.4215,final
2021-07-11,1011465,RW21,22.0,0.8636,0.9727,3.9091,5.3136,279.4545,180.5712,98.1735,90.8281,151.8879,final
2021-07-21,1011465,RW21,22.0,1.0,2.4197,3.7727,5.3288,246.5455,134.8106,80.8658,89.8488,177.1593,final
2021-08-01,1011465,RW21,22.0,6.4545,6.6667,8.3182,10.0591,145.3636,98.1924,98.1818,91.3211,143.5994,final
2021-08-11,1011465,RW21,22.0,9.4545,8.1455,16.9091,17.2318,38.7727,67.9682,109.9585,98.8149,62.5547,final
2021-08-21,1011465,RW21,22.0,12.2727,12.4652,28.1818,27.2773,37.9545,48.1591,98.8982,102.4265,82.4541,final
2021-09-01,1011465,RW21,22.0,32.7273,22.0136,54.4545,42.6242,67.9091,60.8697,139.6601,122.4807,109.9329,final
2021-09-11,1011465,RW21,22.0,23.4545,22.7621,68.4545,57.2409,89.2727,79.7864,102.4941,116.6768,110.5655,final
2021-09-21,1011465,RW21,22.0,26.2273,25.2121,82.4091,69.9879,114.3636,102.5939,103.3601,115.5289,110.4532,final
2021-10-01,1011465,RW21,22.0,51.5,34.4091,101.1818,82.3833,163.9545,135.0667,143.3679,120.3484,119.9135,final
2021-10-11,1011465,RW21,22.0,66.3182,39.5742,144.0455,99.1955,229.4091,173.6682,159.9986,141.0731,130.3487,final
2021-10-21,1011465,RW21,22.0,56.5909,40.9636,174.4091,114.947,285.0,212.2121,133.9992,147.5899,132.756,final
2021-11-01,1011465,RW21,22.0,36.5,47.5485,159.4091,128.0864,315.0455,253.0939,78.9747,122.6834,123.5473,final
2021-11-11,1011465,RW21,22.0,32.7273,39.2985,125.8182,127.8106,338.3182,284.247,85.1661,98.5542,118.3761,final
2021-11-21,1011465,RW21,22.0,44.0455,44.7273,113.2727,131.5742,370.0909,316.5091,98.6289,87.0728,116.4105,final
2021-12-01,1011465,RW21,22.0,17.0,35.7727,93.7727,119.7985,354.3636,330.2682,53.9576,79.9491,107.0813,final
2021-12-11,1011465,RW21,22.0,40.6818,30.3379,101.7273,110.8379,371.5909,337.8439,129.2715,92.4605,109.7018,final
2021-12-21,1011465,RW21,22.0,53.3182,41.1106,111.0,107.2212,398.6818,353.7424,126.4746,103.2236,112.3547,final
2022-01-01,1011465,RW21,22.0,14.0909,31.2879,108.0909,102.7364,361.2727,350.6212,52.6096,104.7496,102.9537,final
2022-01-11,1011465,RW21,22.0,70.2727,29.9818,137.6818,102.3803,365.2273,341.0288,215.1767,131.4125,106.8936,final
2022-01-21,1011465,RW21,22.0,36.0455,34.0591,120.4091,95.3288,344.6818,334.1242,105.0855,123.8114,103.068,final
2022-02-01,1011465,RW21,22.0,41.4545,30.7515,147.7727,94.7924,349.6364,317.3273,129.9373,150.5574,109.8706,final
2022-02-11,1011465,RW21,22.0,70.7273,36.6848,148.2273,101.4955,387.6364,314.7136,181.6662,141.9137,122.4576,final
2022-02-21,1011465,RW21,22.0,32.0455,26.2258,144.2273,93.6621,375.6364,296.2121,118.6375,148.7788,125.9377,final
2022-03-01,1011465,RW21,22.0,31.2273,46.8348,134.0,109.7455,389.8636,307.2742,69.8898,120.2551,126.0309,final
2022-03-11,1011465,RW21,22.0,63.9545,38.4197,127.2273,111.4803,413.1364,315.3561,158.8094,112.9626,130.0533,final
2022-03-21,1011465,RW21,22.0,32.0,56.8667,127.1818,142.1212,391.8182,331.1121,59.806,90.1793,117.7965,final
2022-04-01,1011465,RW21,22.0,24.3182,57.5773,120.2727,152.8636,402.0455,357.4015,46.8512,79.9888,112.1513,final
2022-04-11,1011465,RW21,22.0,53.4091,51.7091,109.7273,166.153,385.1818,379.1288,102.9978,67.9678,101.5555,final
2022-04-21,1011465,RW21,22.0,88.7273,48.1803,166.4545,157.4667,437.8636,393.25,176.2443,105.367,111.0635,final
2022-05-01,1011465,RW21,22.0,22.7273,43.2848,164.8636,143.1742,419.1364,405.7833,57.4244,114.1599,103.2115,final
2022-05-11,1011465,RW21,22.0,13.6364,38.3697,125.0909,129.8348,362.0455,407.4682,42.9709,96.6075,89.1195,final
2022-05-21,1011465,RW21,22.0,97.2273,32.2742,133.5909,113.9288,427.2273,413.5167,274.2571,115.8657,103.2373,final
2022-06-01,1011465,RW21,22.0,5.3182,9.303,116.1818,79.947,401.3182,375.9848,72.1398,140.2847,106.5633,final
2022-06-11,1011465,RW21,22.0,2.6818,3.8455,105.2273,45.4227,340.0455,341.4106,86.8448,207.9062,99.6115,final
2022-06-21,1011465,RW21,22.0,3.4545,2.4045,11.4545,15.553,311.5,286.9485,114.1805,83.9609,108.2679,final
2022-07-01,1011465,RW21,22.0,1.1818,1.9364,7.3182,8.1864,288.3636,231.3076,89.1219,95.2262,123.6445,final
2022-07-11,1011465,RW21,22.0,1.3182,0.9727,5.9545,5.3136,236.2727,180.5712,105.7839,104.1852,129.2287,final
2022-07-21,1011465,RW21,22.0,3.5455,2.4197,6.0455,5.3288,151.0909,134.8106,115.1726,104.6753,111.2425,final
2022-08-01,1011465,RW21,22.0,5.0,6.6667,9.8636,10.0591,133.3636,98.1924,85.7143,99.0256,132.508,final
